gender_F,age_F,checking_status_F,credit_history_F,purpose_F,savings_status_F,employment_F,other_parties_F,residence_since_F,property_magnitude_F,other_payment_plans_F,housing_F,existing_credits_F,job_F,num_dependents_F,own_telephone_F,foreign_worker_F,duration_F,credit_amount_F,installment_commitment_F,class_F,gender_CF,age_CF,checking_status_CF,credit_history_CF,purpose_CF,savings_status_CF,employment_CF,other_parties_CF,residence_since_CF,property_magnitude_CF,other_payment_plans_CF,housing_CF,existing_credits_CF,job_CF,num_dependents_CF,own_telephone_CF,foreign_worker_CF,duration_CF,credit_amount_CF,installment_commitment_CF,class_CF,class_TTD,class_PSDL,duration_PSDT,credit_amount_PSDT,installment_commitment_PSDT,class_PSDT,risk_score,risk_score_treat_female,risk_score_treat_male
0.0,26.0,3.0,3.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,9.0,1388.0,4.0,1.0,1.0,26.0,3.0,2.0,5.0,2.0,0.0,2.0,1.9993457,2.0,1.0,2.0,1.0001993,3.0,0.99999356,0.0,1.0,9.293478,1484.9519,4.0011835,1.0,1.0,1.0,9.371391,1554.4816,4.0009427,1.0,0.0019999743,0.0,0.0019999743
0.0,23.0,1.0,3.0,5.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,30.0,2406.0,4.0,0.0,1.0,23.0,1.0,3.0,5.0,2.0,1.0,2.0,3.9982615,2.0,1.0,2.0,1.0001602,3.0,0.9999967,0.0,1.0,36.108,2855.716,4.0005207,0.0,0.0,0.0,34.681637,2653.285,4.0000486,0.0,0.552,0.53870964,0.60800004
1.0,30.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,21.0,12680.0,4.0,0.0,0.0,30.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0013638,1.0,1.0,0.0,0.99989295,0.0,0.99998605,1.0,1.0,17.754732,8603.75,4.0000806,1.0,1.0,0.0,19.285673,9495.122,4.000601,1.0,0.0019999743,0.0032258034,0.004000008
1.0,68.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,16.0,1175.0,2.0,1.0,0.0,68.0,0.0,1.0,1.0,2.0,4.0,2.0,3.9915156,3.0,1.0,1.0,2.9901676,1.0,0.9999568,1.0,1.0,15.183251,1146.2563,1.0032676,1.0,1.0,1.0,16.29489,1076.699,1.0064983,1.0,0.051999986,0.02903223,0.07200003
1.0,38.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,12.0,1495.0,4.0,1.0,0.0,38.0,3.0,1.0,1.0,2.0,3.0,2.0,0.9997407,2.0,1.0,1.0,1.999801,2.0,1.0023315,0.0,1.0,13.367817,1078.6924,3.999898,1.0,1.0,1.0,11.102417,1293.006,3.9999409,1.0,0.0019999743,0.0,0.0019999743
0.0,64.0,3.0,3.0,7.0,0.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,13.0,1409.0,2.0,1.0,1.0,64.0,3.0,3.0,7.0,0.0,3.0,2.0,3.999691,2.0,1.0,1.0,0.99998426,3.0,1.0000378,0.0,1.0,13.636309,1501.3406,2.0049465,1.0,1.0,1.0,14.754688,1626.5273,2.0063396,1.0,0.908,0.88064516,0.93
1.0,40.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,6.0,1361.0,2.0,1.0,0.0,40.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0004177,2.0,1.0,1.0,0.9999741,2.0,1.0024083,0.0,0.0,8.029251,1115.7217,2.005377,1.0,1.0,1.0,5.6765833,1232.5627,2.0012188,1.0,0.63,0.5935484,0.686
1.0,28.0,0.0,1.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,12.0,3617.0,1.0,1.0,0.0,28.0,0.0,1.0,5.0,2.0,2.0,2.0,4.000845,3.0,1.0,2.0,2.997517,3.0,1.0000031,1.0,1.0,11.947143,3577.8223,0.9985236,1.0,1.0,1.0,11.683187,3593.7349,1.0001501,1.0,0.722,0.6935484,0.776
1.0,40.0,3.0,1.0,7.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,30.0,3077.0,3.0,1.0,0.0,40.0,3.0,1.0,7.0,3.0,3.0,2.0,1.9997219,3.0,1.0,2.0,1.9996891,3.0,1.0018085,1.0,1.0,24.927223,2534.5122,3.9970694,1.0,1.0,1.0,26.262674,2511.304,2.4269855,1.0,0.0,0.0,0.0
1.0,36.0,1.0,3.0,5.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1374.0,1.0,1.0,0.0,36.0,1.0,3.0,5.0,2.0,0.0,2.0,1.9999559,2.0,0.0,1.0,0.9999261,2.0,0.99998856,1.0,1.0,5.75638,1093.7979,0.99710965,1.0,1.0,1.0,5.931814,1190.5886,0.9974582,1.0,0.029999971,0.016129017,0.04400003
1.0,34.0,3.0,2.0,5.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,21.0,1591.0,4.0,1.0,0.0,34.0,3.0,3.0,5.0,0.0,1.0,2.0,3.9946465,2.0,1.0,1.0,1.9994714,0.0,0.99997485,0.0,1.0,18.59591,1525.0979,3.9989333,1.0,1.0,1.0,14.876394,1073.0342,3.9993777,1.0,0.0019999743,0.0,0.0019999743
1.0,42.0,3.0,1.0,5.0,2.0,3.0,2.0,4.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,12.0,3331.0,2.0,1.0,0.0,42.0,3.0,1.0,5.0,2.0,3.0,2.0,4.000698,0.0,1.0,1.0,0.9999531,3.0,0.999985,0.0,1.0,11.330713,3284.4924,1.9961153,1.0,1.0,1.0,12.690817,3457.6365,1.9954927,1.0,0.0019999743,0.0032258034,0.0019999743
0.0,26.0,0.0,3.0,7.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,18.0,1113.0,4.0,1.0,1.0,26.0,0.0,3.0,7.0,2.0,0.0,1.0,3.9985762,2.0,1.0,0.0,1.0000827,2.0,2.0016353,0.0,1.0,20.748062,1438.4534,3.999179,1.0,1.0,1.0,12.648993,851.61255,3.9998085,1.0,0.004000008,0.0,0.004000008
1.0,25.0,0.0,3.0,7.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,18.0,3213.0,1.0,1.0,0.0,25.0,0.0,3.0,7.0,1.0,2.0,2.0,3.9940553,2.0,1.0,2.0,0.99980557,3.0,1.0000076,0.0,1.0,16.196869,3243.8118,0.99673915,1.0,1.0,1.0,14.322744,3029.3613,0.99841774,1.0,0.0019999743,0.0,0.0019999743
1.0,34.0,0.0,0.0,5.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,30.0,3496.0,4.0,1.0,0.0,34.0,0.0,0.0,5.0,3.0,0.0,2.0,1.9999652,3.0,2.0,2.0,0.9999227,3.0,1.0022568,1.0,1.0,24.280275,2506.3865,3.9988284,1.0,1.0,1.0,26.514221,3184.348,4.00047,1.0,0.0,0.0,0.0
0.0,24.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,1228.0,4.0,0.0,1.0,24.0,1.0,3.0,1.0,2.0,0.0,2.0,1.9994915,2.0,1.0,1.0,1.000139,2.0,0.9999987,0.0,1.0,13.140392,1444.5386,4.000824,0.0,0.0,0.0,13.2343445,1365.7096,4.000634,0.0,1.0,1.0,1.0
0.0,28.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,15.0,2631.0,2.0,0.0,1.0,28.0,0.0,3.0,1.0,0.0,0.0,2.0,3.9988399,3.0,1.0,2.0,2.00042,3.0,1.0000024,1.0,1.0,16.512653,2984.2166,2.0026984,0.0,0.0,0.0,14.305229,2816.5647,1.9981434,0.0,0.938,0.93225807,0.946
0.0,74.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,9.0,5129.0,2.0,0.0,1.0,74.0,0.0,0.0,2.0,2.0,3.0,2.0,3.9998822,1.0,0.0,0.0,0.9998282,0.0,2.0016232,1.0,1.0,10.00918,5586.374,2.006639,0.0,0.0,0.0,8.042156,4496.4634,2.0117052,0.0,1.0,1.0,1.0
0.0,29.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,12.0,3499.0,3.0,0.0,1.0,28.999998,1.0,1.0,1.0,2.0,0.0,0.0,1.9999795,2.0,1.0,1.0,2.0004423,3.0,1.0000036,0.0,1.0,12.778013,4377.544,2.3577917,0.0,0.0,0.0,12.732792,4281.259,2.261014,0.0,1.0,1.0,1.0
1.0,35.0,3.0,3.0,7.0,0.0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,2753.0,3.0,1.0,0.0,35.0,3.0,3.0,7.0,0.0,3.0,0.0,4.0011387,3.0,1.0,1.0,0.99993193,3.0,0.99999297,1.0,1.0,8.7534685,2595.284,2.2898674,1.0,1.0,1.0,8.5806055,2520.1108,2.3849094,1.0,0.0059999824,0.0,0.0059999824
1.0,32.0,3.0,1.0,7.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,18.0,629.0,4.0,1.0,0.0,32.0,3.0,1.0,7.0,1.0,3.0,2.0,3.9932764,0.0,0.0,2.0,1.9995208,0.0,0.99998415,1.0,1.0,16.252142,688.7422,3.9986758,1.0,1.0,1.0,19.006586,745.4966,3.9988651,1.0,0.0059999824,0.0064516068,0.008000016
0.0,22.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,24.0,3632.0,1.0,1.0,1.0,22.0,1.0,0.0,2.0,2.0,0.0,1.0,3.99674,3.0,0.0,2.0,1.0002482,3.0,0.9999708,0.0,0.0,25.862364,4034.1484,1.0012791,1.0,1.0,1.0,35.88333,5371.3965,1.0007244,1.0,0.39200002,0.35161293,0.43
1.0,47.0,1.0,3.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.0,1217.0,4.0,0.0,0.0,47.0,1.0,3.0,0.0,2.0,0.0,2.0,3.9934063,2.0,1.0,1.0,0.999954,2.0,0.9999723,1.0,1.0,16.46933,1098.0073,3.9988828,0.0,0.0,0.0,12.584156,745.6677,3.9994206,0.0,1.0,1.0,1.0
1.0,41.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,30.0,2503.0,4.0,1.0,0.0,41.0,0.0,2.0,4.0,0.0,2.0,2.0,1.999532,0.0,2.0,1.0,1.9994864,3.0,0.9999761,0.0,1.0,25.345772,1539.6708,4.0018997,1.0,1.0,1.0,24.194508,1455.3744,4.001963,1.0,0.0,0.0,0.0
1.0,66.0,0.0,3.0,7.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,766.0,4.0,0.0,0.0,66.0,0.0,3.0,7.0,1.0,0.0,2.0,3.9919834,2.0,1.0,1.0,1.000029,2.0,0.99995375,0.0,1.0,11.433249,690.88306,4.0000787,0.0,0.0,0.0,11.347529,803.8159,3.9993975,0.0,1.0,1.0,1.0
0.0,34.0,0.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,12.0,3017.0,3.0,1.0,1.0,34.0,0.0,3.0,5.0,3.0,2.0,2.0,1.0003303,2.0,1.0,2.0,1.0001428,0.0,1.0000188,0.0,1.0,13.021372,3270.659,3.9970708,1.0,1.0,1.0,15.487337,3717.6204,3.9972737,1.0,0.0,0.0,0.0
0.0,23.0,3.0,1.0,8.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,12.0,996.0,4.0,1.0,1.0,23.0,3.0,1.0,9.0,4.0,1.0,2.0,3.9974725,2.0,1.0,1.0,2.0008683,3.0,0.99998474,1.0,1.0,12.532702,997.9656,4.001505,1.0,1.0,1.0,11.437349,902.688,4.000554,1.0,0.0,0.0,0.0
1.0,37.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,48.0,12749.0,4.0,1.0,0.0,37.0,3.0,2.0,7.0,1.0,1.0,2.0,0.99967647,3.0,1.0,1.0,0.9999526,0.0,0.9999902,1.0,1.0,41.993973,8177.5264,4.0004025,1.0,1.0,1.0,56.397106,14531.705,3.9992743,1.0,0.0,0.0,0.0
1.0,31.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,6.0,1449.0,1.0,1.0,0.0,31.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0001662,3.0,0.0,1.0,1.9995514,3.0,1.0017899,0.0,1.0,7.7323637,1031.7925,0.9988986,1.0,1.0,1.0,5.796833,1252.9287,0.9986744,1.0,0.015999973,0.0032258034,0.023999989
0.0,29.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,36.0,3990.0,3.0,1.0,1.0,28.999998,0.0,0.0,0.0,4.0,3.0,2.0,1.9995904,1.0,0.0,1.0,1.00016,0.0,0.99999595,0.0,1.0,39.944916,5673.9365,2.5882292,1.0,1.0,1.0,40.779472,5676.2725,3.9959755,1.0,0.036000013,0.00967741,0.058000028
1.0,40.0,3.0,1.0,5.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,24.0,1585.0,4.0,1.0,0.0,40.0,3.0,1.0,5.0,2.0,1.0,2.0,3.993354,0.0,1.0,2.0,1.9995666,3.0,0.99998015,0.0,1.0,23.537876,1440.576,4.0002775,1.0,1.0,1.0,23.25873,1404.0945,3.9999952,1.0,0.004000008,0.0,0.004000008
0.0,32.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,27.0,2528.0,4.0,1.0,1.0,32.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0001409,0.0,1.0,1.0,1.0000936,3.0,2.003179,1.0,1.0,37.01351,3562.0188,3.9980354,1.0,1.0,1.0,36.171516,3442.12,3.9986026,1.0,0.004000008,0.0064516068,0.0059999824
0.0,29.0,3.0,3.0,5.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,12.0,1123.0,4.0,0.0,1.0,28.999998,3.0,3.0,5.0,1.0,0.0,2.0,3.9982848,3.0,1.0,1.0,1.0001482,2.0,1.0000026,0.0,1.0,12.85807,1147.2161,4.0010076,0.0,0.0,0.0,12.433299,1234.8782,4.000862,0.0,0.928,0.9096774,0.95
1.0,28.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,36.0,9572.0,1.0,0.0,0.0,28.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0000483,3.0,1.0,1.0,1.9994988,3.0,1.0000019,0.0,1.0,32.391163,9126.615,0.99831116,0.0,0.0,0.0,34.464085,9525.459,0.99983037,0.0,0.938,0.92903227,0.952
0.0,41.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,42.0,5954.0,2.0,1.0,1.0,41.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0004022,2.0,0.0,1.0,2.000278,1.0,1.0000126,0.0,1.0,43.91633,6814.717,2.0005856,1.0,1.0,1.0,40.89987,5164.6367,2.001271,1.0,0.022000015,0.0064516068,0.03399998
1.0,30.0,0.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,12.0,2028.0,4.0,1.0,0.0,30.0,0.0,3.0,2.0,4.0,0.0,2.0,2.0003412,3.0,1.0,1.0,0.99992096,3.0,0.9999989,0.0,1.0,11.381659,1704.4993,3.9992223,1.0,1.0,1.0,11.053178,1702.2294,3.999099,1.0,0.21200001,0.18064517,0.254
0.0,23.0,0.0,3.0,2.0,2.0,0.0,2.0,4.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,24.0,11560.0,1.0,0.0,1.0,23.0,0.0,3.0,3.0,2.0,0.0,2.0,3.9977086,3.0,1.0,1.0,2.000864,0.0,1.0000154,0.0,1.0,24.941711,14685.5,1.001667,0.0,0.0,0.0,24.390268,14412.344,1.0004793,0.0,0.66400003,0.63870966,0.72
1.0,45.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,6.0,6761.0,1.0,1.0,0.0,45.0,3.0,1.0,1.0,2.0,1.0,2.0,3.9900427,1.0,1.0,1.0,1.999856,0.0,1.0022053,1.0,1.0,8.456144,5138.5933,1.0010004,1.0,1.0,1.0,5.3284492,4041.4136,1.001007,1.0,0.0,0.0,0.0
1.0,62.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,1338.0,1.0,1.0,0.0,62.0,3.0,3.0,0.0,1.0,0.0,2.0,4.000145,2.0,1.0,1.0,1.0000324,3.0,0.9999731,0.0,1.0,5.9159517,1227.4001,0.9991033,1.0,1.0,1.0,5.6912146,1249.9922,0.9984909,1.0,0.12800002,0.09354836,0.15600002
1.0,48.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,2134.0,4.0,1.0,0.0,48.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0006423,3.0,1.0,1.0,2.977654,3.0,0.9999721,1.0,1.0,9.056694,1621.9097,3.999298,1.0,1.0,1.0,8.955106,1606.595,3.9989934,1.0,0.0059999824,0.0,0.0059999824
1.0,45.0,3.0,0.0,7.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,6.0,1750.0,2.0,1.0,0.0,45.0,3.0,0.0,7.0,1.0,4.0,2.0,4.000756,0.0,0.0,2.0,0.999936,2.0,1.001623,0.0,1.0,7.89419,1626.221,1.9999871,1.0,1.0,1.0,6.7461166,1821.9565,1.9982111,1.0,0.674,0.63870966,0.74
1.0,57.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,36.0,14318.0,4.0,0.0,0.0,57.0,0.0,3.0,1.0,2.0,3.0,2.0,1.9983447,1.0,1.0,0.0,1.0000569,0.0,0.9999635,1.0,1.0,24.724106,12466.088,4.001948,0.0,0.0,0.0,24.505898,12960.532,4.000267,0.0,0.83,0.7677419,0.892
1.0,63.0,3.0,1.0,7.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,12.0,1655.0,2.0,1.0,0.0,62.999996,3.0,1.0,7.0,2.0,3.0,2.0,4.000108,2.0,1.0,1.0,1.9999104,2.0,0.9999791,1.0,1.0,11.781437,1528.3975,1.9979658,1.0,1.0,1.0,11.63323,1502.0508,1.9982215,1.0,0.0059999824,0.00967741,0.008000016
1.0,29.0,0.0,3.0,7.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,12.0,1103.0,4.0,1.0,0.0,28.999998,0.0,3.0,7.0,2.0,1.0,1.0,3.9934382,2.0,1.0,1.0,1.9995241,3.0,0.9999987,0.0,0.0,12.367514,1059.8093,3.9992852,1.0,1.0,1.0,11.889638,1180.0669,3.998836,1.0,0.023999989,0.00967741,0.04000002
1.0,31.0,3.0,3.0,7.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,24.0,3430.0,3.0,1.0,0.0,31.0,3.0,3.0,7.0,1.0,3.0,2.0,2.0001605,3.0,1.0,1.0,0.9999023,3.0,1.0020231,1.0,1.0,23.80944,3209.9016,3.9959927,1.0,1.0,1.0,23.324188,3176.9038,2.198993,1.0,0.15600002,0.09354836,0.19800001
1.0,30.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,36.0,4455.0,2.0,0.0,0.0,30.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0004907,2.0,2.0,2.0,1.9995213,1.0,0.99999404,1.0,1.0,27.384758,2499.5068,2.000629,0.0,0.0,0.0,35.66368,4564.7544,1.9961246,0.0,0.44599998,0.39999998,0.49400002
0.0,37.0,3.0,1.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,12.0,1402.0,3.0,1.0,1.0,37.0,3.0,1.0,5.0,2.0,1.0,2.0,3.9982266,3.0,2.0,1.0,1.0001245,3.0,1.0000131,1.0,1.0,13.599374,1683.8982,3.9975638,1.0,1.0,1.0,11.931543,1577.2128,3.2034829,1.0,0.0,0.0,0.0
1.0,39.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,12.0,2122.0,3.0,1.0,0.0,39.0,1.0,1.0,1.0,2.0,0.0,2.0,1.9997892,2.0,1.0,2.0,1.9997556,2.0,1.0021743,0.0,0.0,13.096072,1382.0701,3.9992185,1.0,1.0,1.0,11.075472,1562.2211,2.3495312,1.0,0.134,0.10645163,0.15799999
0.0,27.0,3.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,12.0,1185.0,3.0,1.0,1.0,27.0,3.0,1.0,3.0,2.0,0.0,2.0,1.9996345,2.0,1.0,1.0,2.0003927,3.0,1.0000017,0.0,1.0,12.285912,1272.84,3.9956958,1.0,1.0,1.0,14.043806,1408.549,3.9933858,1.0,0.023999989,0.00967741,0.036000013
0.0,22.0,1.0,3.0,3.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,15.0,806.0,4.0,1.0,1.0,22.0,1.0,3.0,3.0,2.0,0.0,2.0,3.9979258,0.0,1.0,1.0,1.0001377,2.0,0.99999195,0.0,1.0,17.39486,813.5259,4.0006356,1.0,1.0,1.0,14.198802,701.396,4.0007477,1.0,0.18800002,0.14193547,0.22600001
0.0,64.0,0.0,3.0,7.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,753.0,2.0,1.0,1.0,64.0,0.0,3.0,7.0,3.0,0.0,1.0,2.0557885,2.0,1.0,1.0,0.9999118,3.0,1.0000715,0.0,0.0,6.083289,948.40405,2.0074325,1.0,1.0,1.0,6.344145,900.0454,2.0103054,1.0,0.036000013,0.025806427,0.04400003
1.0,46.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,21.0,2476.0,4.0,1.0,0.0,46.0,3.0,3.0,2.0,4.0,3.0,2.0,4.000451,2.0,1.0,1.0,0.9999794,0.0,0.9999843,0.0,1.0,19.463064,2185.1313,3.9998038,1.0,1.0,1.0,21.32271,2444.371,3.9994867,1.0,0.18800002,0.15806454,0.218
1.0,46.0,3.0,1.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,24.0,6842.0,2.0,1.0,0.0,46.0,3.0,1.0,2.0,4.0,0.0,2.0,4.0005465,0.0,1.0,1.0,1.9997983,0.0,1.0018251,0.0,1.0,23.089174,6471.2803,2.0066614,1.0,1.0,0.0,24.42094,6730.1904,2.0004,1.0,0.274,0.2096774,0.31
1.0,21.0,1.0,3.0,7.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,24.0,1987.0,2.0,0.0,0.0,21.0,1.0,3.0,5.0,2.0,0.0,2.0,4.002059,2.0,1.0,2.0,0.9997823,2.0,1.001778,0.0,1.0,23.226461,2440.17,1.0085658,0.0,0.0,0.0,23.316238,2028.8153,1.1332002,0.0,1.0,1.0,1.0
1.0,22.0,1.0,0.0,5.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,24.0,2828.0,4.0,1.0,0.0,22.0,1.0,0.0,5.0,1.0,0.0,2.0,4.0022125,2.0,2.0,1.0,0.9997962,3.0,1.0000131,1.0,1.0,23.47637,2667.6458,3.9976897,1.0,1.0,1.0,23.355179,2559.962,3.997582,1.0,0.0,0.0,0.0
1.0,38.0,3.0,1.0,7.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,30.0,5954.0,3.0,1.0,0.0,38.0,3.0,1.0,7.0,2.0,2.0,0.0,1.9990486,3.0,1.0,1.0,0.99987733,3.0,0.9999799,0.0,1.0,24.035158,4795.051,2.5295465,1.0,1.0,1.0,24.009256,4574.6987,3.3529525,1.0,0.0019999743,0.0,0.0019999743
0.0,28.0,1.0,3.0,7.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,3660.0,2.0,1.0,1.0,28.0,1.0,3.0,7.0,2.0,0.0,2.0,3.999031,3.0,1.0,1.0,1.0000635,3.0,1.000002,0.0,1.0,24.174099,3576.7341,2.003378,1.0,1.0,1.0,23.741493,3378.3606,2.003769,1.0,0.00999999,0.00967741,0.013999999
0.0,22.0,0.0,3.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,1670.0,4.0,0.0,1.0,22.0,0.0,3.0,7.0,2.0,2.0,2.0,1.9991286,3.0,1.0,1.0,1.0001775,3.0,0.9999753,1.0,1.0,9.375566,1853.8903,4.0022635,0.0,0.0,0.0,8.906265,1643.912,4.0019855,0.0,1.0,1.0,1.0
1.0,26.0,0.0,3.0,7.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,12.0,1158.0,3.0,1.0,0.0,26.0,0.0,3.0,7.0,1.0,0.0,2.0,1.0000502,3.0,1.0,1.0,0.9999292,3.0,1.0000055,1.0,1.0,11.219626,1068.1243,2.2829251,1.0,1.0,1.0,11.143601,1158.9326,2.4391487,1.0,0.148,0.109677434,0.18199998
1.0,39.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,36.0,3249.0,2.0,1.0,0.0,39.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0004625,1.0,0.0,0.0,0.99998707,0.0,1.0023445,1.0,1.0,23.919603,1357.2717,2.0122504,1.0,1.0,1.0,23.967587,1202.9546,2.0040042,1.0,0.0019999743,0.0,0.0019999743
0.0,26.0,3.0,3.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,18.0,1453.0,3.0,1.0,1.0,26.0,3.0,2.0,7.0,2.0,2.0,2.0,0.9998691,2.0,1.0,0.0,1.0001183,3.0,0.9999957,0.0,1.0,20.740025,1752.3395,3.9964175,0.0,0.0,0.0,17.267096,1522.5492,3.3413887,0.0,0.8,0.7580645,0.846
